ride_id,driver_id,route_id,start_point,end_point,departure_time,price_total,available_seats,car_plate,status
fe326ed9-18e2-4f88-a389-106552aad07b,249,route_2107,Ristorante Il Rustichello - San Piero,McDonald's Barbaricina,2025-11-11T22:04:08.966057,6.66,3,DN199RP,published
116378fe-753f-4466-9621-512fbb175853,249,route_934,Ristorante Galileo,Esselunga Cisanello,2026-01-09T05:04:08.967749,12.65,3,PF150XA,published
98e0734c-4c91-48c2-8dac-332642119886,249,route_1,Torre,Universita di Pisa,2025-11-18T10:04:08.969449,18.88,4,NP021YP,published
ccb75b3a-2248-4a97-8009-abf1c8aaf310,249,route_1477,Ristorante Pizzeria Il Pellicano,Parcheggio San Giuliano Terme,2025-09-16T00:04:08.971175,6.34,2,IY368GR,published
33ad4dc8-6567-460b-911f-8612fd1b2fca,249,route_875,Centro Commerciale Pisanova,Via San Ranieri 9,2025-08-25T12:04:08.972878,16.17,1,RZ987UY,published
05d403cd-253b-4204-9397-ab8e74b82d05,249,route_451,Stazione Leopolda,Via San Ranieri 9,2025-10-02T06:04:08.974588,12.01,1,QI176PB,published
7791b38d-c076-4985-9ac2-4c27e4b29a0a,249,route_1357,OBI Pisa,Hotel San Ranieri,2025-11-01T11:04:08.976246,14.97,2,AD951MK,published
898185fc-e8ec-4dc1-84a5-193f12079eb9,249,route_1141,Ristorante Il Mio Capriccio,Supermercato Coop San Giusto,2025-10-11T00:04:08.977967,18.26,4,FF949LR,published
7cb90747-e718-4e0a-9163-202770f410c4,249,route_187,Via Aretino Spinello 11,Supermercato Coop San Giusto,2025-12-01T07:04:08.979635,11.19,1,UK108RK,published
515d5296-efee-40f6-a167-74595fef017d,249,route_337,Facolta di Ingegneria Polo A,Farmacia Cisanello,2025-12-13T05:04:08.981318,10.07,1,LA325QS,published
6612fe00-0f73-4d15-abe1-b338fdf35e98,249,route_1204,Via del Borghetto 102,Ristorante Il Rustichello - San Piero,2025-09-26T14:04:08.983040,17.13,4,AL546MF,published
52763512-33e1-4902-9fa8-f304d7e063cf,249,route_31,Torre,Euronics Pisa Cisanello,2025-11-24T17:04:08.984728,21.11,2,ZH049SL,published
6eeca85d-fc94-481d-879d-854dec228ba9,249,route_1831,Esselunga Cisanello,Supermercato Coop San Giusto,2025-12-06T18:04:08.986481,23.29,3,AB866GY,published
f2cf0746-115d-4bf6-9a7d-956ceaa96ef9,249,route_1411,Ristorante La Greppia,Esselunga Cisanello,2025-08-12T03:04:08.988152,24.51,1,EM225XO,published
329250e0-e3ca-4fa2-b815-7efb6694d92d,249,route_1417,Ristorante La Greppia,Eurospin Ospedaletto,2025-11-15T07:04:08.989861,11.22,2,MP953HC,published
c6840b9c-2a0f-4fea-8b75-ee75f3b9c4ed,249,route_1087,Farmacia Cisanello,Via San Ranieri 9,2025-08-31T20:04:08.991516,8.01,1,CV004JE,published
870648fb-8069-4b99-9a0b-e3d199e49925,249,route_1537,Supermercato Coop San Giusto,Torre,2025-09-19T06:04:08.993189,12.7,2,HJ495WB,published
0ffa037f-9880-4262-b3fb-3dacf96ab490,249,route_484,Stazione San Rossore,Polo Fibonacci,2025-09-08T03:04:08.994894,24.05,2,UN148HH,published
e9a0279e-0d79-4001-ab94-8268f910362e,249,route_62,Stazione Pisa Centrale,Parco San Rossore,2026-01-01T16:04:08.996570,21.35,1,QZ084OE,published
50946a59-5573-486d-92ab-94bc1367a8ad,249,route_35,Torre,Conad Pian di Marco,2025-11-08T01:04:08.998220,23.55,2,NU136NF,published
d06ac6be-14b3-41fd-adf4-a193b17ffd41,249,route_936,Ristorante Galileo,Conad Pian di Marco,2025-11-18T07:04:08.999987,5.46,4,PY300FV,published
df43aff4-8d2c-4750-b62f-8c51ac637ac2,249,route_1327,OBI Pisa,Universita di Pisa,2025-10-16T12:04:09.001749,12.9,2,AG116WW,published
67faf75c-d2fe-4561-8cb7-6b032165c0a8,249,route_1384,Ristorante La Greppia,Facolta di Ingegneria Polo A,2025-12-20T20:04:09.003503,17.32,2,MU256VT,published
0379b30b-81ce-40a9-bfc0-d104029ff785,249,route_33,Torre,Esselunga Cisanello,2025-08-11T14:04:09.005183,14.12,1,DB746MC,published
276e4363-f8b5-449e-b835-60cfe889f3b7,249,route_1206,Via del Borghetto 102,McDonald's Barbaricina,2025-09-26T01:04:09.006911,8.94,3,EM225XO,published
411ea0ff-c1bf-4776-b572-e623476cebe5,249,route_1442,Ristorante Pizzeria Il Pellicano,Lidl Pisa,2025-11-28T22:04:09.008651,23.68,1,FO491ZJ,published
44956e88-d692-4397-aed1-19bb261f9212,249,route_1387,Ristorante La Greppia,Stazione San Rossore,2025-08-08T14:04:09.010429,23.42,3,YQ482YO,published
2663b858-3e3a-465b-a0fe-b51d551761ae,249,route_1653,Ristorante Tuscany 2,Parco San Rossore,2025-09-08T01:04:09.012154,17.89,3,KS632UA,published
9c5c41e4-9aa3-46d3-ba02-7e241bfed071,249,route_1653,Ristorante Tuscany 2,Parco San Rossore,2025-11-16T13:04:09.013913,22.94,2,OV133QG,published
e106fb5b-52c2-4c2d-b1e5-d40075dc852a,249,route_273,Via Gabriele Vettori 18,Stazione San Rossore,2026-01-05T20:04:09.015629,5.12,4,PI677ZW,published
d7f7b85f-04b2-4222-98bc-db06c4339c53,249,route_36,Torre,Hotel Galilei Pisa,2025-12-09T03:04:09.017289,6.8,1,WK939OR,published
8dac9df9-658d-4bfa-9d7e-4f4aea02ed67,249,route_721,Parcheggio Via Paparelli,Hotel San Ranieri,2025-08-20T00:04:09.019000,7.68,4,ZX713RJ,published
cee4918f-f5c6-4e93-8cc2-17d1a85fd0ac,249,route_1046,Via Cisanello 170,Eurospin Ospedaletto,2025-11-27T01:04:09.020758,9.89,2,XQ842YD,published
51664eae-5abd-416a-949d-64caa0de323b,249,route_1595,Via Montanelli 66,Via Gabriele Vettori 18,2025-11-24T10:04:09.022472,24.75,3,GR627CI,published
8ce61d56-cedc-48ef-8ed6-5596d668a60e,249,route_2041,Pizzeria Pisanova,Ristorante Pizzeria Il Pellicano,2025-11-29T21:04:09.024179,7.52,1,LM895ZR,published
48558c6d-f2e4-4631-93b7-a02664d5dbf8,249,route_1740,Euronics Pisa Cisanello,Ristorante Da Stefano (Tirrenia),2025-10-18T04:04:09.025931,23.37,1,GX580CP,published
47d0355f-f022-462a-abb0-2f433d0c38bf,249,route_1325,OBI Pisa,Torre,2025-10-18T18:04:09.027647,22.59,2,IC168QW,published
029183e1-1b89-4543-9b1e-b73848cf02a2,249,route_1383,Ristorante La Greppia,Via Gabriele Vettori 18,2026-01-07T19:04:09.029441,5.18,2,NR967SZ,published
58c48aa2-ab0d-4b6f-bf5d-aa2e5dde6eac,249,route_937,Ristorante Galileo,Hotel Galilei Pisa,2026-02-09T23:04:09.031176,18.6,4,XN196WB,published
c119aa71-04aa-4c42-9d91-e1bfb4115aa9,249,route_1356,OBI Pisa,Euronics Pisa Cisanello,2025-11-30T08:04:09.032840,11.55,3,EZ938VB,published
18b340cc-209c-4906-8f75-b4d076f00a94,250,route_1410,Ristorante La Greppia,Hotel San Ranieri,2026-01-07T17:04:09.034625,16.26,4,XA011KO,published
1983f5f5-ea29-4a5b-8bd2-fa56e602805e,250,route_1414,Ristorante La Greppia,Hotel Galilei Pisa,2025-10-12T14:04:09.036317,11.48,4,RO094LW,published
f294e361-bd61-4aeb-a520-4826438a1406,250,route_1327,OBI Pisa,Universita di Pisa,2025-11-04T04:04:09.037984,20.99,4,KG471XX,published
a28bc7ff-e27e-4da0-bee8-0223e9328720,250,route_274,Via Gabriele Vettori 18,Parco San Rossore,2025-09-03T12:04:09.039680,19.97,3,TG249MY,published
ca1b338d-7a16-4b11-9c4b-d7ebf95095a0,250,route_871,Centro Commerciale Pisanova,Carrefour Express Pisanova,2025-11-28T10:04:09.041351,17.72,2,JM232RQ,published
79f9c2f4-68fc-46f0-b594-9653bb552ed4,250,route_2103,Ristorante Il Rustichello - San Piero,Conad Pian di Marco,2025-11-01T11:04:09.043093,12.14,4,WW505IO,published
b47a3bc6-2cdc-4e32-b5bf-3529f2d682cf,250,route_454,Stazione Leopolda,Ristorante Tuscany 2,2025-12-16T20:04:09.044809,23.53,1,EA719BH,published
033ddcb7-b37e-476d-a5da-7a245b8df911,250,route_486,Stazione San Rossore,Parco San Rossore,2025-12-10T19:04:09.046512,13.8,3,CW394UE,published
bb4f0f50-03d6-4307-a315-5ee8c057def3,250,route_211,Via Aretino Spinello 11,Supermercato Coop Ghezzano,2025-08-08T09:04:09.048237,18.25,4,CK833DA,published
320c1901-54e3-4701-833d-df6073602ba9,250,route_1416,Ristorante La Greppia,Ristorante Il Rustichello - San Piero,2025-08-17T10:04:09.049984,7.79,4,AJ174ZR,published
22e35d5c-74d1-4185-9b6d-a5d740e05aae,250,route_992,Ipercoop Pisa,Ristorante Il Rustichello - San Piero,2025-12-10T22:04:09.051719,22.72,2,AP194MZ,published
c7624527-7b56-4a58-aa5a-63ae5ad6cd4f,250,route_1323,Carrefour Express Pisanova,Pizzeria Colignola,2025-12-24T12:04:09.053463,11.69,4,TK312XI,published
921ed6a2-cc3d-4a6e-aeec-686e07ff8b71,250,route_1204,Via del Borghetto 102,Ristorante Il Rustichello - San Piero,2025-11-28T03:04:09.055216,10.82,1,JJ806CO,published
2047ca4e-1814-4540-9505-b15e495c3627,250,route_1049,Via Cisanello 170,MD Discount Riglione,2025-09-25T19:04:09.057019,7.36,3,KB573HZ,published
0ca0c4bb-ea30-4e52-825d-f4ab5d0e9b0e,250,route_2042,Pizzeria Pisanova,Via San Ranieri 9,2026-01-08T23:04:09.058762,19.67,1,NL320HW,published
ec630d5e-cbba-4a0f-b151-6859c4363f98,250,route_423,Polo Fibonacci,Supermercato Coop Ghezzano,2026-02-10T16:04:09.060477,6.47,2,KG471XX,published
6ad38525-223a-42ee-9756-de2b6f57b51e,250,route_153,Universita di Pisa,Hotel Continental Tirrenia,2025-11-13T17:04:09.062186,16.03,3,PP226KW,published
0633e66d-221c-4c37-8fde-08a900ab4983,250,route_783,Decathlon Pisa,Conad La Vettola,2025-08-31T10:04:09.063904,21.06,4,XR243OY,published
ac0d12e7-80d6-4128-8d60-742179186240,250,route_421,Polo Fibonacci,Ristorante Il Lago (Nodica),2025-12-29T08:04:09.065609,8.1,4,YD196JW,published
e7b9ad71-248c-412d-a916-5ec0dbb78c11,250,route_545,Parco San Rossore,Centro Commerciale Pisanova,2025-08-20T16:04:09.067314,9.68,1,BD473FC,published
81fb8217-2162-48d0-a767-01cf227cadc0,250,route_1981,Hotel Galilei Pisa,Farmacia Cisanello,2025-10-18T11:04:09.069056,16.92,4,KK342RE,published
1a8df0cb-b0c4-4304-a1c3-a19a2c2bd09d,250,route_1624,Via Montanelli 66,Piscina Comunale Camalich,2025-09-26T14:04:09.070823,14.81,3,SQ451IZ,published
7425376b-afd4-4142-8dfd-f269ad371bcd,250,route_1080,Farmacia Cisanello,Ristorante Il Mio Capriccio,2025-11-30T14:04:09.072562,22.18,1,MV483UA,published
ec1de6fd-0e48-4b2f-a68b-59213d762e00,250,route_330,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,2026-01-02T03:04:09.074247,5.05,3,DW630AW,published
3e47bbce-b4c6-4e74-a245-9dbf9c21a1e9,250,route_1082,Farmacia Cisanello,Parcheggio di Cisanello,2025-12-18T10:04:09.075971,16.26,2,IW298ZE,published
196e4679-226f-4a6e-b560-0897b82fe5d3,250,route_932,Ristorante Galileo,Euronics Pisa Cisanello,2026-01-02T15:04:09.077664,13.09,2,WU922BT,published
fd27e404-54fe-48b7-b8aa-6b45d61ccb2e,250,route_331,Facolta di Ingegneria Polo A,Decathlon Pisa,2025-11-29T09:04:09.079390,14.82,3,QG612ZI,published
dfc511f7-eea1-4a30-b171-c62d992c01f0,250,route_963,Ipercoop Pisa,Stazione San Rossore,2025-07-31T00:04:09.081087,18.64,1,EH545HV,published
3c5b512e-6a4e-4a0c-91d0-d7fcd28bf727,250,route_0,Torre,Stazione Pisa Centrale,2025-08-10T01:04:09.082717,13.16,4,GM572RL,published
3fa4a351-f42d-4580-87a2-aa8a43659d67,250,route_1171,Via del Borghetto 102,Via Gabriele Vettori 18,2025-10-27T17:04:09.084430,14.71,4,IQ622YZ,published
967f87eb-c457-4e12-a71b-bf16d86422d2,250,route_753,Decathlon Pisa,Lidl Pisa,2025-10-31T16:04:09.086131,12.56,3,OX683DQ,published
64bb87b5-ce17-4bb1-87e4-92ba20d13864,250,route_1325,OBI Pisa,Torre,2025-10-25T01:04:09.087820,7.28,2,LE212JQ,published
dd33091f-8d87-4428-9905-7a1a77093575,250,route_2046,Pizzeria Pisanova,Euronics Pisa Cisanello,2025-11-14T01:04:09.089551,9.42,1,WH996LI,published
15ccfd00-7578-4ab0-95b8-5d46a63eea5d,250,route_2012,Hotel Galilei Pisa,Pizzeria Colignola,2026-02-04T13:04:09.091309,20.43,1,CS759NV,published
4a5b54f0-725c-48f4-9f96-3349f0421c2e,250,route_1290,Carrefour Express Pisanova,Ipercoop Pisa,2026-02-09T06:04:09.092986,18.9,3,TE847SE,published
64706768-3f8a-4a12-ba6b-6ba072dae7ea,250,route_66,Stazione Pisa Centrale,Decathlon Pisa,2025-11-01T04:04:09.094612,11.44,1,PQ667EG,published
a6c0fe78-7933-4f17-8d02-6516f20e9099,250,route_453,Stazione Leopolda,Via Montanelli 66,2025-08-07T13:04:09.096301,20.99,2,HU410LD,published
3d3fcb3f-1fd1-423d-96b4-9a52d2f48793,250,route_1478,Ristorante Pizzeria Il Pellicano,Hotel Continental Tirrenia,2025-08-11T15:04:09.098047,7.04,3,GX767UR,published
3c1714c8-53ff-404f-8e08-a61e009ab72b,250,route_1777,Hotel San Ranieri,Via San Ranieri 9,2025-11-15T12:04:09.099729,14.93,3,XO728SS,published
2d5e65fb-a773-4104-bf2c-b2ffb6eacc93,250,route_755,Decathlon Pisa,Parcheggio Via Paparelli,2025-09-18T12:04:09.101497,6.33,2,GQ779IL,published
9d5d16ac-2843-46e5-bee9-18457cdb9285,250,route_756,Decathlon Pisa,MediaWorld Pisa,2026-02-03T11:04:09.103293,15.72,1,FM855LF,published
9de31d7b-92b7-4f38-9d52-4488773f3871,250,route_32,Torre,Hotel San Ranieri,2025-09-11T18:04:09.104948,5.23,1,VP869AM,published
fd37dd24-4162-4be9-9b1d-86427ede66d2,250,route_1891,Piscina Comunale Camalich,Hotel Galilei Pisa,2025-10-11T08:04:09.106675,15.07,1,YO597DO,published
524c2fa3-5b5a-4525-86b8-aee8f13c97c1,250,route_727,Parcheggio Via Paparelli,Ristorante Il Rustichello - San Piero,2025-08-30T07:04:09.108444,13.68,1,UJ362YL,published
13781e3d-bdd6-40a3-8f3b-d3f6c5fc83c2,250,route_1623,Via Montanelli 66,Esselunga Cisanello,2026-01-04T18:04:09.110111,5.6,4,MO504KZ,published
b21a00a4-ee56-4488-bfdb-1d7f44e4d95b,250,route_1652,Ristorante Tuscany 2,Stazione San Rossore,2025-10-24T11:04:09.111803,6.36,3,XE919CA,published
41b09d83-f2a1-4ed8-a96f-143dee4a39c4,250,route_1200,Via del Borghetto 102,Piscina Comunale Camalich,2025-10-18T02:04:09.113501,24.2,1,RX086QY,published
3c0dba26-b1fd-43b2-8c03-950a56d274a4,250,route_874,Centro Commerciale Pisanova,Ristorante Pizzeria Il Pellicano,2025-09-30T16:04:09.115174,9.04,4,VW843LG,published
5ecefb5d-e5b2-4f02-9163-31c216d97014,250,route_992,Ipercoop Pisa,Ristorante Il Rustichello - San Piero,2025-12-17T09:04:09.116826,10.57,3,PY878LF,published
484df19d-a2c5-46c6-9f6a-0828bc1cd23e,250,route_1622,Via Montanelli 66,Hotel San Ranieri,2026-02-23T09:04:09.118587,21.36,1,MN600AH,published
2f12c345-09cd-48aa-98a0-a702a7f4a161,250,route_1864,Piscina Comunale Camalich,Stazione San Rossore,2026-02-15T00:04:09.120333,13.22,3,JU531ZJ,published
214bb784-3267-4e1d-9325-2941b4aae7f1,250,route_967,Ipercoop Pisa,Parcheggio Via Paparelli,2025-11-24T04:04:09.122002,19.27,1,TW961EL,published
d09efdd9-7373-49d3-ab9e-e340d4827b00,250,route_391,Polo Fibonacci,Ristorante Il Mio Capriccio,2026-02-14T09:04:09.123708,13.85,4,PY878LF,published
ff0bad08-40e9-4869-8c0f-70a43470aa5b,250,route_1085,Farmacia Cisanello,Ristorante La Greppia,2025-11-07T17:04:09.125391,11.99,1,MZ272UM,published
7bab2afc-3600-47a6-bdb1-a67c8aad2710,250,route_603,Lidl Pisa,Ristorante Il Mio Capriccio,2025-10-15T08:04:09.127116,11.27,2,IG889XQ,published
53c63a78-0019-4f60-80b2-70a3fecc59e4,250,route_903,Ristorante Galileo,Universita di Pisa,2025-11-14T10:04:09.128843,17.36,1,TE849CB,published
98bb2591-e603-4d1b-a260-8a37900f83aa,250,route_1042,Via Cisanello 170,Conad Pian di Marco,2025-12-25T12:04:09.130565,20.69,2,ML129GR,published
9dd2128e-4d49-4459-9e7c-57db312c7039,250,route_757,Decathlon Pisa,Centro Commerciale Pisanova,2025-08-25T03:04:09.132277,11.35,1,NP645NU,published
351af300-bcab-423b-8215-21966014e710,250,route_1147,Ristorante Il Mio Capriccio,Piscina Comunale Camalich,2026-02-12T03:04:09.133983,24.2,4,EX539WC,published
cdf163d6-d5f2-4ab6-95cc-b5da44bbbf08,250,route_1355,OBI Pisa,Ristorante Tuscany 2,2025-09-27T03:04:09.135660,20.29,4,MU189AL,published
aa446e08-a461-42c0-81c3-ff559cc799ab,250,route_1175,Via del Borghetto 102,Stazione San Rossore,2025-12-10T00:04:09.137319,11.49,2,WU346EP,published
c05dd95b-fec5-4a80-be77-d721c445f47a,250,route_240,Via Angelo Battelli 5,Supermercato Coop San Giusto,2025-08-10T19:04:09.139002,13.61,3,KC614TH,published
d892ab47-c0aa-4069-8616-5c3bcdc50542,250,route_1893,Piscina Comunale Camalich,Ristorante Il Rustichello - San Piero,2025-08-22T04:04:09.140686,16.66,2,HM037TZ,published
7fffa6e8-178e-4e0b-ae8b-39cba5dd96c4,250,route_937,Ristorante Galileo,Hotel Galilei Pisa,2025-08-29T01:04:09.142375,10.16,3,ZB992BI,published
76b0a28f-b11f-4523-9355-ebeb1df39928,250,route_1567,Supermercato Coop San Giusto,Ristorante Tuscany 2,2025-10-26T19:04:09.144127,13.91,1,DI112MM,published
cfadfe05-1d22-4698-841b-7830ab7c1786,250,route_391,Polo Fibonacci,Ristorante Il Mio Capriccio,2025-09-19T03:04:09.145865,5.16,1,QF905QZ,published
fac3e6be-e6a7-4e6a-a4ee-d74a864e12be,250,route_336,Facolta di Ingegneria Polo A,Via Cisanello 170,2025-09-15T00:04:09.147656,13.03,2,VB490FR,published
5756d986-bcc8-4b12-a509-a404210404ad,250,route_1172,Via del Borghetto 102,Facolta di Ingegneria Polo A,2026-01-13T09:04:09.149389,6.02,1,XN196WB,published
91b87441-761c-4760-8ced-3fb02be9d747,250,route_1741,Euronics Pisa Cisanello,Centro Commerciale Darsena (Tirrenia),2026-02-18T05:04:09.151120,20.63,4,FE433QM,published
9ca73340-47cf-44f5-b420-06d8cbd56600,250,route_245,Via Angelo Battelli 5,Esselunga Cisanello,2025-07-29T14:04:09.152799,5.43,4,JV646YM,published
8ee79387-0a26-4778-85ca-f1cefaa0442f,250,route_1593,Via Montanelli 66,Via Aretino Spinello 11,2025-10-12T23:04:09.154494,18.31,2,TA676LA,published
89e14bb8-e927-4459-bdfc-db2d211eb063,250,route_2017,Pizzeria Pisanova,Via Aretino Spinello 11,2026-01-25T10:04:09.156231,14.79,2,QZ563JV,published
94d14c95-f8a4-4230-956d-28ced38e4a0a,250,route_966,Ipercoop Pisa,McDonald's Pisa Aurelia,2025-11-25T00:04:09.157957,5.12,1,BC172OC,published
f9eae224-a36b-4ba8-8082-7a6592f92eb5,250,route_900,Centro Commerciale Pisanova,Supermercato Coop Ghezzano,2026-01-07T00:04:09.159651,6.66,3,YK933QH,published
3737a8cb-d7b3-43e6-b508-10922ff7bdbf,250,route_960,Ipercoop Pisa,Facolta di Ingegneria Polo A,2025-08-26T23:04:09.161379,16.39,2,RF626PD,published
08d514e5-8883-47f3-9ab9-b69476b69211,250,route_36,Torre,Hotel Galilei Pisa,2025-12-28T12:04:09.163025,10.45,1,HE271JY,published
d03c8c39-a243-4220-9204-42d77ca6cb60,250,route_1653,Ristorante Tuscany 2,Parco San Rossore,2026-01-25T19:04:09.164714,10.84,2,JP153CJ,published
9f62f040-277c-4a1b-b58f-8dcd26e58832,250,route_633,Lidl Pisa,Ristorante Il Lago (Nodica),2026-01-22T08:04:09.166404,15.16,2,DX952ED,published
6d39e637-5b44-437b-aaad-563d35e52921,250,route_156,Universita di Pisa,Ristorante Il Lago (Nodica),2025-12-18T08:04:09.168085,8.26,3,OV133QG,published
62adc5d0-1ae3-414b-95e8-5c36e6e78a34,250,route_1201,Via del Borghetto 102,Conad Pian di Marco,2025-08-03T18:04:09.169788,21.54,4,WU922BT,published
96715fda-a4a1-4253-82c5-34a0379b7000,250,route_542,Parco San Rossore,Parcheggio Via Paparelli,2025-08-30T19:04:09.171484,13.07,4,MC807AR,published
c7920e92-7efc-4023-8328-fd8cd092c7aa,250,route_1236,Parcheggio di Cisanello,Ristorante Galileo,2025-08-12T15:04:09.173218,21.44,3,ZI270GY,published
8b120601-093e-4734-ba2b-1859620c7e84,250,route_1235,Parcheggio di Cisanello,Centro Commerciale Pisanova,2025-11-11T11:04:09.175024,6.73,4,XS329CN,published
ca2b9a8e-448a-4f03-ae62-ec1ae4bc2aab,250,route_2,Torre,Via Aretino Spinello 11,2025-12-31T11:04:09.176699,23.58,4,UA867FG,published
3a3c6df6-9c98-479c-a7ef-0f89ac74ee57,250,route_1622,Via Montanelli 66,Hotel San Ranieri,2025-08-18T16:04:09.178434,18.08,4,MU256VT,published
a17c74d8-af98-4983-8934-767301b5c1d2,250,route_1474,Ristorante Pizzeria Il Pellicano,Parcheggio Porto di Marina,2025-11-09T07:04:09.180158,16.73,3,UL218TV,published
27ca8f2e-d5ac-4719-bfe2-1cd36831b2fd,250,route_185,Via Aretino Spinello 11,Ristorante Pizzeria Il Pellicano,2025-12-29T15:04:09.181859,10.01,4,KT702KJ,published
4f056946-a7ae-4895-b0a1-9da39f95d7b0,250,route_840,MediaWorld Pisa,Centro Commerciale Darsena (Tirrenia),2025-12-07T09:04:09.183584,17.75,2,OP638II,published
a8097520-a21a-44a8-b0d1-df6086695987,250,route_1531,Via San Ranieri 9,Hotel Continental Tirrenia,2025-08-11T12:04:09.185340,6.9,4,WI992XA,published
20b6043e-4334-4d43-9bfb-1ada07046cb8,250,route_1297,Carrefour Express Pisanova,Ristorante La Greppia,2025-09-24T05:04:09.187051,11.39,1,XO234XG,published
47fca413-22ad-4ee3-bf35-a52bfce091db,250,route_1892,Piscina Comunale Camalich,Pizzeria Pisanova,2025-09-20T07:04:09.188767,20.1,3,BD659WY,published
11bd06a7-435b-44f9-8b25-71f85bf058a9,250,route_1626,Via Montanelli 66,Hotel Galilei Pisa,2025-10-01T03:04:09.190477,23.97,1,QK657HT,published
c868b703-8001-4a76-9227-0d8cc47f9aa7,250,route_1926,Conad Pian di Marco,Ipercoop Pisa,2025-12-20T23:04:09.192215,13.18,3,PZ867BN,published
24c42361-99e5-4693-99d4-76027fa95494,250,route_995,Ipercoop Pisa,Conad La Vettola,2026-02-16T14:04:09.193930,5.07,1,KG471XX,published
83db519d-72f6-4d6d-a401-bb512e370ef5,250,route_756,Decathlon Pisa,MediaWorld Pisa,2025-08-11T20:04:09.195617,14.04,4,EZ938VB,published
47aa1fb2-04e3-46ab-bf7f-4773bd04f318,250,route_602,Lidl Pisa,Farmacia Cisanello,2025-10-07T05:04:09.197305,21.5,1,VM359VW,published
c349bc23-aee9-49fd-9bfa-8386f0ef6d3c,250,route_2015,Pizzeria Pisanova,Stazione Pisa Centrale,2026-02-19T08:04:09.199032,19.07,2,GD346JX,published
0d282bf1-8025-4d96-b9b3-000f892a4b53,250,route_1834,Esselunga Cisanello,Euronics Pisa Cisanello,2025-12-26T13:04:09.200775,20.04,1,EC959IQ,published
c75548dc-b076-4a4e-8560-5801089551cb,250,route_787,Decathlon Pisa,Centro Commerciale Darsena (Tirrenia),2025-11-16T13:04:09.202493,24.89,1,BF029YJ,published
a679f6af-f007-4ebc-88fe-e28c2e8cd526,250,route_692,Parcheggio Via Paparelli,Via Aretino Spinello 11,2025-08-12T15:04:09.204244,8.96,4,ZG130TC,published
c00b76c2-3d0d-4896-9f69-f7070b406fa6,250,route_993,Ipercoop Pisa,Eurospin Ospedaletto,2026-02-07T20:04:09.205949,14.31,3,QV315TY,published
93fc03ec-bd76-4828-8956-e712b35f2ab5,250,route_241,Via Angelo Battelli 5,Via Montanelli 66,2025-12-14T20:04:09.207646,11.31,4,AB808JU,published
99415886-5f25-45a2-b860-0fb8333e24c6,250,route_1354,OBI Pisa,Via Montanelli 66,2025-08-14T11:04:09.209429,13.59,2,GM572RL,published
1ef897ba-1692-4441-93fa-0c6f576e90ab,250,route_540,Parco San Rossore,Lidl Pisa,2025-12-30T10:04:09.211158,20.25,2,HQ081CR,published
41b4e998-ea27-495f-a5f3-e41438336f3b,250,route_1652,Ristorante Tuscany 2,Stazione San Rossore,2026-02-12T08:04:09.212873,8.24,3,OM619KV,published
8515e90a-e659-475c-b7d7-89fce4395a9d,250,route_1627,Via Montanelli 66,Pizzeria Pisanova,2026-01-02T23:04:09.214634,16.16,2,IO375JL,published
cde7ca95-b4b9-444b-b2f8-116a285630fc,250,route_1775,Hotel San Ranieri,Ristorante La Greppia,2025-12-10T17:04:09.216348,15.99,4,JG008SG,published
0af934db-a626-4bb5-8f5d-11a2638b18b2,250,route_2014,Pizzeria Pisanova,Torre,2025-10-16T00:04:09.218039,24.74,2,QU600RO,published
9e75ac7b-ab39-4867-b8c8-8b62f620c718,250,route_1687,Ristorante Tuscany 2,Ristorante Da Stefano (Tirrenia),2025-12-29T07:04:09.219742,21.03,3,VB083OE,published
7e2736cc-be86-404d-ac8d-63ba979fb927,250,route_392,Polo Fibonacci,Via del Borghetto 102,2026-02-23T22:04:09.221409,14.79,4,TJ636JT,published
46497ea0-a354-422b-a8e1-4867e6b2f7de,250,route_2015,Pizzeria Pisanova,Stazione Pisa Centrale,2026-02-20T01:04:09.223072,24.98,2,TO929VN,published
985ed682-aced-44cb-8068-1700fa38bf34,250,route_1142,Ristorante Il Mio Capriccio,Via Montanelli 66,2025-08-15T00:04:09.224786,13.12,4,PK493PX,published
9dded497-e401-4fc2-8032-e1d215ffd6b1,250,route_1805,Esselunga Cisanello,Via Aretino Spinello 11,2025-09-22T22:04:09.226567,14.59,3,CO076QM,published
93fd34a7-b0fb-4c30-b6a0-6ed96c2d681f,250,route_786,Decathlon Pisa,Ristorante Da Stefano (Tirrenia),2025-11-12T23:04:09.228261,5.5,2,IK019WK,published
b0cf7021-47e8-48d8-a431-cb29c3b2084d,250,route_1231,Parcheggio di Cisanello,McDonald's Pisa Aurelia,2025-09-07T10:04:09.230061,15.39,3,GS324VV,published
6c777959-d7e8-4117-9718-12c4a0c37741,250,route_395,Polo Fibonacci,OBI Pisa,2025-11-19T05:04:09.231771,10.05,4,AS278PY,published
17958b58-c95f-44b9-a12e-42e64fc0c7b9,250,route_305,Via Gabriele Vettori 18,McDonald's Barbaricina,2025-07-29T10:04:09.233535,23.25,3,LL981PQ,published
714fd9a7-bfd5-4f4e-807d-003c24f328fa,250,route_902,Ristorante Galileo,Stazione Pisa Centrale,2025-12-12T18:04:09.235233,22.66,1,YQ482YO,published
3934801b-aac2-4d1b-8e7d-f1bf13342017,250,route_510,Stazione San Rossore,Esselunga Cisanello,2025-12-01T15:04:09.236935,22.7,1,QH515TN,published
